5.547420105090822, 254.3623316127414
10.233439572745226, 500.9190482185577
14.919459040399659, 788.5685509253435
20.191230941510867, 1107.0376432078565
26.04875527607885, 1430.6433337529907
35.42079421138769, 1913.4835704393809
39.91156286788981, 2137.7816945738396
45.9643380136101, 2457.9629862772254
53.5791196485485, 2812.3882663980867
61.7796537169437, 3135.993956943221
66.46567318459813, 3350.0188845524362
73.49470238607972, 3608.5609971043687
79.35222672064774, 3808.8883293465947
86.38125592212936, 4055.4450459524114
122.69790679645098, 5062.218305426162
133.82720303213023, 5329.321415082462
189.4736842105263, 6171.723530152336
208.80351451460075, 6356.641067606698
238.48163780974528, 6534.709807377565
248.04892755620637, 6582.6513911620295
266.793005426824, 6623.744177262999
297.2521319665776, 6664.836963363969
309.5529330691705, 6664.836963363969
334.3497860855084, 6623.744177262999
357.5846326126281, 6569.296235679214
371.6426910155913, 6521.012212010575
410.3023516237402, 6356.641067606698
422.603152726333, 6295.001888455244
447.79050736497544, 6151.177137101851
478.83538633818586, 5945.713206597004
496.99371177534675, 5812.1616517688535
520.2285583024666, 5637.517310839734
550.8829356533724, 5366.5617524864665
579.194303270451, 5110.159889210627
594.8143681626325, 4961.5409794787865
604.1864070979414, 4869.595870577868
620.0017228012748, 4712.929623567921
681.5057283142389, 4055.4450459524114
696.7352915841159, 3885.9373032859125
718.4081316220174, 3639.380586680096
880.6615556895513, 1682.3366486214281
893.5481092256009, 1528.2387007427924
938.0652941683179, 983.7592849049479
959.3476325839149, 723.5049729321418
1001.717058603957, 209.8451466700235
1011.8701007838747, 89.99118720886327
740.3508771929826, 3353.8461538461543
733.3333333333335, 3476.923076923077
814.0350877192984, 2492.3076923076933
838.5964912280704, 2246.1538461538466
859.6491228070176, 1938.461538461539
789.4736842105262, 2800.000000000001
764.9122807017543, 3107.6923076923076
649.1228070175439, 4400
161.4035087719298, 5815.384615384615
178.9473684210526, 6061.538461538462
147.36842105263156, 5569.2307692307695
112.28070175438592, 4830.769230769231
98.24561403508767, 4461.538461538462
